time,ceiling_price,floor_price,reference_price,open_price,close_price,match_price,price_change,percent_price_change,highest_price,lowest_price,average_price,total_match_volume,total_match_value,total_deal_volume,total_deal_value,total_volume,total_value,foreign_net_trading_volume,foreign_net_trading_value,foreign_buy_value_matched,foreign_buy_volume_matched,foreign_sell_value_matched,foreign_sell_volume_matched,foreign_buy_value_deal,foreign_buy_volume_deal,foreign_sell_value_deal,foreign_sell_volume_deal,foreign_buy_value_total,foreign_buy_volume_total,foreign_sell_value_total,foreign_sell_volume_total,foreign_total_room,foreign_current_room,foreign_holding_volume,total_trade,total_buy_trade,total_buy_trade_volume,total_sell_trade,total_sell_trade_volume,reference_price_adjusted,open_price_adjusted,close_price_adjusted,price_change_adjusted,percent_price_change_adjusted,highest_price_adjusted,lowest_price_adjusted,unmatched_buy_trade_volume,unmatched_sell_trade_volume,dif_volume_buy_sell,average_volume_buy_order,average_volume_sell_order
2023-12-11,39450,34350,36900,36950,36400,36400,-500,-0.01355014,37000,36200,36504.035595996465,1378582,50323806400,0,0,1378582,50323806400,-15000,-547520000,76365000,2100,623885000,17100,0,0,0,0,76365000,2100,623885000,17100,192040150,27037636,165002514,0.0,2375.0,3421491.0,1230.0,3056657.0,36900.0,36950.0,36400.0,0.0,-0.01355014,37000.0,36200.0,2042909.0,1678075.0,364834.0,1440.6277894736843,2485.0869918699186
2023-12-12,38900,33900,36400,36750,36900,36900,500,0.01373626,36950,36350,36633.3445518182,1249426,45770653150,0,0,1249426,45770653150,60100,2202415000,3816925000,104200,1614510000,44100,0,0,0,0,3816925000,104200,1614510000,44100,192040150,26956736,165083414,0.0,1896.0,3555012.0,1221.0,2523707.0,36400.0,36750.0,36900.0,0.0,0.01373626,36950.0,36350.0,2305586.0,1274281.0,1031305.0,1875.006329113924,2066.9180999181
2023-12-13,39450,34350,36900,37200,36200,36200,-700,-0.01897019,37200,36200,36599.88119035473,2001521,73255430800,0,0,2001521,73255430800,-159700,-5761865000,10557805000,287300,16319670000,447000,0,0,0,0,10557805000,287300,16319670000,447000,192388735,26865667,165523068,0.0,3707.0,3737966.0,1871.0,4285730.0,36900.0,37200.0,36200.0,0.0,-0.01897019,37200.0,36200.0,1736445.0,2284209.0,-547764.0,1008.3533854869166,2290.609299839658
2023-12-14,38700,33700,36200,36600,35850,35850,-350,-0.00966851,36700,35800,36138.48574264568,1810399,65425078450,0,0,1810399,65425078450,-393401,-14170160450,11395650000,314000,25565810450,707401,0,0,0,0,11395650000,314000,25565810450,707401,192388735,26595767,165792968,0.0,5572.0,3595248.0,1620.0,3514011.0,36200.0,36600.0,35850.0,0.0,-0.00966851,36700.0,35800.0,1784849.0,1703612.0,81237.0,645.2347451543432,2169.142592592593
2023-12-15,38350,33350,35850,35850,35700,35700,-150,-0.0041841,36300,35000,35703.85468435536,2020801,72150385250,0,0,2020801,72150385250,352297,12682743800,19037065000,531100,6354321200,178803,0,0,0,0,19037065000,531100,6354321200,178803,192388735,26511667,165877068,0.0,3011.0,5215893.0,1884.0,3709919.0,35850.0,35850.0,35700.0,0.0,-0.0041841,36300.0,35000.0,3195092.0,1689118.0,1505974.0,1732.2793091996014,1969.1714437367305
2023-12-18,38150,33250,35700,35700,36300,36300,600,0.01680672,36900,35500,36266.43730987323,1597947,57951844700,0,0,1597947,57951844700,779000,28327085000,30252965000,832300,1925880000,53300,0,0,0,0,30252965000,832300,1925880000,53300,192388735,26386768,166001967,0.0,2319.0,3812178.0,2034.0,3282770.0,35700.0,35700.0,36300.0,0.0,0.01680672,36900.0,35500.0,2214231.0,1684823.0,529408.0,1643.888745148771,1613.9478859390363
2023-12-19,38800,33800,36300,36400,36600,36600,300,0.00826446,36600,35900,36253.860544978255,737901,26751759950,0,0,737901,26751759950,83569,3017527400,3743476000,103465,725948600,19896,0,0,0,0,3743476000,103465,725948600,19896,192388735,26445106,165943629,0.0,1246.0,1572111.0,1032.0,1682896.0,36300.0,36400.0,36600.0,0.0,0.00826446,36600.0,35900.0,834210.0,944995.0,-110785.0,1261.7263242375602,1630.7131782945737
2023-12-20,39150,34050,36600,36650,36500,36500,-100,-0.00273224,36700,36300,36505.01615081741,627832,22919017300,0,0,627832,22919017300,150054,5485968900,7627030000,208800,2141061100,58746,0,0,0,0,7627030000,208800,2141061100,58746,192388735,26445106,165943629,0.0,945.0,1282940.0,1382.0,2068137.0,36600.0,36650.0,36500.0,0.0,-0.00273224,36700.0,36300.0,655108.0,1440305.0,-785197.0,1357.6084656084656,1496.4811866859625
2023-12-21,39050,33950,36500,36400,36700,36700,200,0.00547945,36700,36100,36301.31979769799,955601,34689577500,0,0,955601,34689577500,-193900,-7017995000,596590000,16500,7614585000,210400,0,0,0,0,596590000,16500,7614585000,210400,192388735,26293002,166095733,0.0,1467.0,2141160.0,1180.0,2074128.0,36500.0,36400.0,36700.0,0.0,0.00547945,36700.0,36100.0,1185559.0,1118527.0,67032.0,1459.5501022494886,1757.735593220339
2023-12-22,39250,34150,36700,36700,36700,36700,0,0.0,36900,36450,36673.63927187032,908080,33302598350,0,0,908080,33302598350,-81665,-2992367100,54750000,1500,3047117100,83165,0,0,0,0,54750000,1500,3047117100,83165,192388735,26350248,166038487,0.0,937.0,1529415.0,1496.0,2931888.0,36700.0,36700.0,36700.0,0.0,0.0,36900.0,36450.0,621335.0,2023808.0,-1402473.0,1632.2465314834578,1959.8181818181818
2023-12-25,39250,34150,36700,36700,37700,37700,1000,0.02724796,37750,36600,37244.12722300595,2939657,109484959300,0,0,2939657,109484959300,317123,11676417550,14887240000,402500,3210822450,85377,0,0,0,0,14887240000,402500,3210822450,85377,192388735,26158148,166230587,0.0,1941.0,5152902.0,2977.0,5712650.0,36700.0,36700.0,37700.0,0.0,0.02724796,37750.0,36600.0,2213245.0,2772993.0,-559748.0,2654.7666151468316,1918.9284514612025
2023-12-26,40300,35100,37700,37900,37600,37600,-100,-0.00265252,37950,37350,37531.545477130356,1420901,53328610500,0,0,1420901,53328610500,37600,1406540000,1790665000,47800,384125000,10200,0,0,0,0,1790665000,47800,384125000,10200,192388735,26193513,166195222,0.0,1817.0,2384279.0,2469.0,4690225.0,37700.0,37900.0,37600.0,0.0,-0.00265252,37950.0,37350.0,963378.0,3269324.0,-2305946.0,1312.2063841496972,1899.6456055083029
2023-12-27,40200,35000,37600,37600,37100,37100,-500,-0.01329787,37800,37100,37481.73336188244,2087631,78248028500,0,0,2087631,78248028500,-371400,-13920120000,2980210000,79500,16900330000,450900,0,0,0,0,2980210000,79500,16900330000,450900,192388735,26182390,166206345,0.0,1720.0,3043152.0,2518.0,5382037.0,37600.0,37600.0,37100.0,0.0,-0.01329787,37800.0,37100.0,955521.0,3294406.0,-2338885.0,1769.2744186046511,2137.4253375695
2023-12-28,39650,34550,37100,37100,37000,37000,-100,-0.00269542,37650,37000,37253.41235420521,2036424,75863743000,0,0,2036424,75863743000,-383500,-14287570000,595625000,16000,14883195000,399500,0,0,0,0,595625000,16000,14883195000,399500,192388735,26162090,166226645,0.0,1972.0,2894672.0,2891.0,5090520.0,37100.0,37100.0,37000.0,0.0,-0.00269542,37650.0,37000.0,858248.0,3054096.0,-2195848.0,1467.8864097363082,1760.8163265306123
2023-12-29,39550,34450,37000,37000,36650,36650,-350,-0.00945946,37350,36650,36995.86361048303,1891553,69979636800,0,0,1891553,69979636800,-311302,-11491769400,595230000,16200,12086999400,327502,0,0,0,0,595230000,16200,12086999400,327502,192388735,26596790,165791945,0.0,1999.0,2853003.0,2339.0,4915408.0,37000.0,37000.0,36650.0,0.0,-0.00945946,37350.0,36650.0,961450.0,3023855.0,-2062405.0,1427.215107553777,2101.499786233433
2024-01-02,39200,34100,36650,36800,36600,36600,-50,-0.00136426,37200,36450,36746.35886247206,1402515,51537319500,0,0,1402515,51537319500,-80300,-2961580000,3506045000,95700,6467625000,176000,0,0,0,0,3506045000,95700,6467625000,176000,192388735,26596790,165791945,0.0,1580.0,2569117.0,1661.0,2812713.0,36650.0,36800.0,36600.0,0.0,-0.00136426,37200.0,36450.0,1166602.0,1410198.0,-243596.0,1626.023417721519,1693.3853100541842
2024-01-03,39150,34050,36600,36450,37000,37000,400,0.01092896,37100,36450,36798.84879360238,1139674,41938691200,0,0,1139674,41938691200,-280200,-10300710000,296775000,8100,10597485000,288300,0,0,0,0,296775000,8100,10597485000,288300,192388735,27219992,165168743,0.0,1290.0,2285135.0,1368.0,2520081.0,36600.0,36450.0,37000.0,0.0,0.01092896,37100.0,36450.0,1145461.0,1380407.0,-234946.0,1771.422480620155,1842.1644736842106
2024-01-04,39550,34450,37000,37000,37000,37000,0,0.0,37700,36900,37242.86046824163,3013615,112235642950,0,0,3013615,112235642950,-500928,-18638354150,5490420850,147572,24128775000,648500,0,0,0,0,5490420850,147572,24128775000,648500,192388735,27248420,165140315,0.0,2212.0,4953011.0,3082.0,6288512.0,37000.0,37000.0,37000.0,0.0,0.0,37700.0,36900.0,1939396.0,3274897.0,-1335501.0,2239.1550632911394,2040.3997404282934
2024-01-05,39550,34450,37000,36800,37200,37200,200,0.00540541,37500,36800,37304.7048535643,2068109,77150195850,0,0,2068109,77150195850,-492361,-18341925300,6857445000,183700,25199370300,676061,0,0,0,0,6857445000,183700,25199370300,676061,192388735,27370020,165018715,0.0,2070.0,3840530.0,2957.0,5147157.0,37000.0,36800.0,37200.0,0.0,0.00540541,37500.0,36800.0,1772421.0,3079048.0,-1306627.0,1855.3285024154588,1740.6685830233343
2024-01-08,39800,34600,37200,37500,38050,38050,850,0.02284946,38150,37500,37921.83940581772,4742787,179855206950,0,0,4742787,179855206950,1100700,41742975000,56320580000,1484900,14577605000,384200,0,0,0,0,56320580000,1484900,14577605000,384200,192388735,26533620,165855115,0.0,3376.0,7074199.0,3957.0,8605793.0,37200.0,37500.0,38050.0,0.0,0.02284946,38150.0,37500.0,2331412.0,3863006.0,-1531594.0,2095.4380924170614,2174.8276472074804
2024-01-09,40700,35400,38050,38200,37600,37600,-450,-0.01182654,38500,37550,37960.59509827534,1747997,66355006350,0,0,1747997,66355006350,28800,1094080000,2152915000,56700,1058835000,27900,0,0,0,0,2152915000,56700,1058835000,27900,192388735,27152981,165235754,0.0,2149.0,3277821.0,2703.0,5241711.0,38050.0,38200.0,37600.0,0.0,-0.01182654,38500.0,37550.0,1529824.0,3493714.0,-1963890.0,1525.2773382968824,1939.219755826859
2024-01-10,40200,35000,37600,37600,37100,37100,-500,-0.01329787,38000,37000,37450.20188816699,2355512,88214399950,0,0,2355512,88214399950,357200,13386930000,13386930000,357200,0,0,0,0,0,0,13386930000,357200,0,0,192388735,27160981,165227754,0.0,2676.0,4269546.0,1990.0,5320008.0,37600.0,37600.0,37100.0,0.0,-0.01329787,38000.0,37000.0,1914034.0,2964496.0,-1050462.0,1595.4955156950673,2673.3708542713566
2024-01-11,39650,34550,37100,37300,36850,36850,-250,-0.00673854,37500,36800,37118.153235106416,1786340,66305641850,0,0,1786340,66305641850,-39900,-1479030000,483925000,13000,1962955000,52900,0,0,0,0,483925000,13000,1962955000,52900,192388735,27108381,165280354,0.0,2383.0,3484606.0,1363.0,3974176.0,37100.0,37300.0,36850.0,0.0,-0.00673854,37500.0,36800.0,1698266.0,2187836.0,-489570.0,1462.276961812841,2915.756419662509
2024-01-12,39400,34300,36850,36500,36400,36400,-450,-0.01221167,36950,36000,36390.49088918839,2520467,91721031400,0,0,2520467,91721031400,-56000,-2043305000,236780000,6500,2280085000,62500,0,0,0,0,236780000,6500,2280085000,62500,192388735,27071381,165317354,0.0,3729.0,5170263.0,1590.0,4078042.0,36850.0,36500.0,36400.0,0.0,-0.01221167,36950.0,36000.0,2649796.0,1557575.0,1092221.0,1386.5012067578439,2564.806289308176
2024-01-15,38900,33900,36400,36700,36000,36000,-400,-0.01098901,36950,36000,36427.8513438925,1393229,50752338900,0,0,1393229,50752338900,81100,2972835000,4200890000,115100,1228055000,34000,0,0,0,0,4200890000,115100,1228055000,34000,192388735,26975181,165413554,0.0,1470.0,2444295.0,1147.0,2800643.0,36400.0,36700.0,36000.0,0.0,-0.01098901,36950.0,36000.0,1051066.0,1407414.0,-356348.0,1662.7857142857142,2441.711421098518
2024-01-16,38500,33500,36000,35850,37000,37000,1000,0.02777778,37000,35800,36493.954817967024,1255322,45811664350,0,0,1255322,45811664350,110940,4059173000,9306448000,255140,5247275000,144200,0,0,0,0,9306448000,255140,5247275000,144200,192388735,26748541,165640194,0.0,1530.0,3085565.0,1249.0,2214688.0,36000.0,35850.0,37000.0,0.0,0.02777778,37000.0,35800.0,1830243.0,959366.0,870877.0,2016.7091503267975,1773.1689351481184
2024-01-17,39550,34450,37000,37000,37200,37200,200,0.00540541,37550,36750,37290.8197059799,2189102,81633408000,0,0,2189102,81633408000,-27440,-1009247000,572423000,15460,1581670000,42900,0,0,0,0,572423000,15460,1581670000,42900,192388735,26733081,165655654,0.0,1279.0,3592693.0,2419.0,4729586.0,37000.0,37000.0,37200.0,0.0,0.00540541,37550.0,36750.0,1403591.0,2540484.0,-1136893.0,2808.9859265050823,1955.1823067383216
2024-01-18,39800,34600,37200,37450,39150,39150,1950,0.05241935,39500,37450,38664.42464479528,8477928,327794208300,0,0,8477928,327794208300,280010,10736969550,27115294550,700210,16378325000,420200,0,0,0,0,27115294550,700210,16378325000,420200,192388735,26177071,166211664,0.0,4693.0,13890035.0,7761.0,15663056.0,37200.0,37450.0,39150.0,0.0,0.05241935,39500.0,37450.0,5412107.0,7185128.0,-1773021.0,2959.7347112721072,2018.1749774513594
2024-01-19,41850,36450,39150,39200,39000,39000,-150,-0.00383142,39500,38750,39030.20815754973,3359955,131139743050,0,0,3359955,131139743050,779648,30449263150,42399203150,1086448,11949940000,306800,0,0,0,0,42399203150,1086448,11949940000,306800,192388735,25133523,167255212,0.0,2304.0,4903774.0,3468.0,7068317.0,39150.0,39200.0,39000.0,0.0,-0.00383142,39500.0,38750.0,1543819.0,3708362.0,-2164543.0,2128.3741319444443,2038.1536908881199
2024-01-22,41700,36300,39000,39050,39300,39300,300,0.00769231,39400,38450,38797.7886535402,3414933,132491848800,0,0,3414933,132491848800,511342,19825928000,21089048000,543542,1263120000,32200,0,0,0,0,21089048000,543542,1263120000,32200,192388735,25013681,167375054,0.0,3447.0,6389679.0,3029.0,6891295.0,39000.0,39050.0,39300.0,0.0,0.00769231,39400.0,38450.0,2974746.0,3476362.0,-501616.0,1853.692776327241,2275.105645427534
2024-01-23,42050,36550,39300,39300,38850,38850,-450,-0.01145038,39450,38700,38957.04853657849,1774950,69146813300,0,0,1774950,69146813300,416100,16181620000,20575505000,528700,4393885000,112600,0,0,0,0,20575505000,528700,4393885000,112600,192388735,24791781,167596954,0.0,2468.0,3121500.0,1738.0,3927731.0,39300.0,39300.0,38850.0,0.0,-0.01145038,39450.0,38700.0,1346550.0,2152781.0,-806231.0,1264.7893030794166,2259.914269275029
2024-01-24,41550,36150,38850,38900,38250,38250,-600,-0.01544402,38950,38250,38645.32384319897,2699491,103968027750,1000000,39000000000,3699491,142968027750,-259400,-9973715000,13066710000,338900,23040425000,598300,0,0,0,0,13066710000,338900,23040425000,598300,192388735,24468081,167920654,0.0,3183.0,4247257.0,1758.0,4226749.0,38850.0,38900.0,38250.0,0.0,-0.01544402,38950.0,38250.0,1547766.0,1527258.0,20508.0,1334.3565818410304,2404.2940841865757
2024-01-25,40900,35600,38250,38450,38450,38450,200,0.00522876,38450,38150,38284.055652069255,1129949,43259030400,0,0,1129949,43259030400,103700,3976125000,6288715000,164100,2312590000,60400,0,0,0,0,6288715000,164100,2312590000,60400,192388735,24416581,167972154,0.0,1808.0,2393787.0,1066.0,1952127.0,38250.0,38450.0,38450.0,0.0,0.00522876,38450.0,38150.0,1263838.0,822178.0,441660.0,1323.9972345132744,1831.263602251407
2024-01-26,41100,35800,38450,38500,39550,39550,1100,0.02860858,39550,38450,39191.86596306766,5295630,207545621150,0,0,5295630,207545621150,1754500,68633810000,69137270000,1767500,503460000,13000,0,0,0,0,69137270000,1767500,503460000,13000,192388735,23247381,169141354,0.0,3765.0,7628667.0,3879.0,8561114.0,38450.0,38500.0,39550.0,0.0,0.02860858,39550.0,38450.0,2333037.0,3265484.0,-932447.0,2026.206374501992,2207.0415055426656
2024-01-29,42300,36800,39550,39700,38950,38950,-600,-0.01517067,39700,38900,39413.99963048225,1953898,77010935050,0,0,1953898,77010935050,-55600,-2198460000,4218645000,107000,6417105000,162600,0,0,0,0,4218645000,107000,6417105000,162600,192388735,23200781,169187954,0.0,1512.0,2931529.0,2280.0,4240607.0,39550.0,39700.0,38950.0,0.0,-0.01517067,39700.0,38900.0,977631.0,2286709.0,-1309078.0,1938.8419312169312,1859.915350877193
2024-01-30,41650,36250,38950,38800,39100,39100,150,0.0039,39300,38650,38975.649279236226,2264126,88245780900,0,0,2264126,88245780900,388900,15139860000,16860670000,433100,1720810000,44200,0,0,0,0,16860670000,433100,1720810000,44200,192388735,22786981,169601754,0.0,1998.0,4132780.0,1817.0,4167381.0,38950.0,38800.0,39100.0,0.0,0.0039,39300.0,38650.0,1868654.0,1903255.0,-34601.0,2068.4584584584586,2293.550357732526
2024-01-31,41800,36400,39100,39250,38500,38500,-600,-0.01534527,39300,38450,38812.35808406787,2740619,106369886000,0,0,2740619,106369886000,169100,6503525000,8423650000,218300,1920125000,49200,0,0,0,0,8423650000,218300,1920125000,49200,192388735,22734781,169653954,0.0,2697.0,4608608.0,1869.0,4575658.0,39100.0,39250.0,38500.0,0.0,-0.01534527,39300.0,38450.0,1867989.0,1835039.0,32950.0,1708.7905079718205,2448.1851257356875
2024-02-01,41150,35850,38500,38500,39050,39050,550,0.01428571,39150,38350,38857.067308713165,1695412,65878738200,0,0,1695412,65878738200,22907,879160900,2511405900,64707,1632245000,41800,0,0,0,0,2511405900,64707,1632245000,41800,192388735,22714274,169674461,0.0,1716.0,3514888.0,1734.0,3371239.0,38500.0,38500.0,39050.0,0.0,0.01428571,39150.0,38350.0,1819476.0,1675827.0,143649.0,2048.3030303030305,1944.1978085351789
2024-02-02,41750,36350,39050,39050,39500,39500,450,0.01152369,41000,39050,40149.41358286053,6376860,256027189500,0,0,6376860,256027189500,259013,10413090650,28082125000,699000,17669034350,439987,0,0,0,0,28082125000,699000,17669034350,439987,192388735,22714274,169674461,0.0,5469.0,11906609.0,5345.0,12022138.0,39050.0,39050.0,39500.0,0.0,0.01152369,41000.0,39050.0,5529749.0,5645278.0,-115529.0,2177.108977875297,2249.2306828811975
2024-02-05,42250,36750,39500,39500,39500,39500,0,0.0,39800,38850,39392.69582716984,2674348,105349777300,0,0,2674348,105349777300,212300,8367520000,9280285000,235400,912765000,23100,0,0,0,0,9280285000,235400,912765000,23100,192388735,21870874,170517861,0.0,2422.0,3875881.0,1476.0,4396294.0,39500.0,39500.0,39500.0,0.0,0.0,39800.0,38850.0,1201533.0,1721946.0,-520413.0,1600.281172584641,2978.518970189702
2024-02-06,42250,36750,39500,39600,39850,39850,350,0.00886076,40300,39500,40019.22161315635,3050938,122096163950,0,0,3050938,122096163950,1066253,42683035000,46923040000,1172100,4240005000,105847,0,0,0,0,46923040000,1172100,4240005000,105847,192388735,21138761,171249974,0.0,2215.0,4784901.0,2845.0,6079538.0,39500.0,39600.0,39850.0,0.0,0.00886076,40300.0,39500.0,1733963.0,3028600.0,-1294637.0,2160.22618510158,2136.9202108963095
2024-02-07,42600,37100,39850,40100,39800,39800,-50,-0.00125471,40100,39250,39507.48607246561,3299220,130343888200,0,0,3299220,130343888200,-63200,-2475195000,5651825000,142400,8127020000,205600,0,0,0,0,5651825000,142400,8127020000,205600,192388735,21138761,171249974,0.0,3405.0,6139037.0,1953.0,6262051.0,39850.0,40100.0,39800.0,0.0,-0.00125471,40100.0,39250.0,2839817.0,2962831.0,-123014.0,1802.9477239353891,3206.3753200204815
2024-02-15,42550,37050,39800,39800,39350,39350,-450,-0.01130653,39900,39250,39466.644690004294,2564842,101225707900,0,0,2564842,101225707900,34400,1356600000,1775875000,45000,419275000,10600,0,0,0,0,1775875000,45000,419275000,10600,192388735,21046308,171342427,0.0,3056.0,3831037.0,1534.0,4195795.0,39800.0,39800.0,39350.0,0.0,-0.01130653,39900.0,39250.0,1266195.0,1630953.0,-364758.0,1253.6115837696334,2735.1988265971318
2024-02-16,42100,36600,39350,39350,39300,39300,-50,-0.00127065,40200,39300,39626.743657022605,3022240,119761529750,0,0,3022240,119761529750,-40900,-1671940000,7730605000,195900,9402545000,236800,0,0,0,0,7730605000,195900,9402545000,236800,192388735,21056008,171332727,0.0,2960.0,5865290.0,2488.0,6178621.0,39350.0,39350.0,39300.0,0.0,-0.00127065,40200.0,39300.0,2843050.0,3156381.0,-313331.0,1981.5168918918919,2483.368569131833
2024-02-19,42050,36550,39300,39500,38750,38750,-550,-0.01399491,39500,38700,38979.48572794862,4675852,182262306300,0,0,4675852,182262306300,-180469,-7025332950,3707937050,94731,10733270000,275200,0,0,0,0,3707937050,94731,10733270000,275200,192388735,21056008,171332727,0.0,4817.0,7008804.0,3108.0,6811682.0,39300.0,39500.0,38750.0,0.0,-0.01399491,39500.0,38700.0,2332952.0,2135830.0,197122.0,1455.0143242682168,2191.660875160875
2024-02-20,41450,36050,38750,38900,38950,38950,200,0.00516129,39300,38750,39018.71350715024,1907908,74444115650,0,0,1907908,74444115650,-54900,-2144445000,732605000,18800,2877050000,73700,0,0,0,0,732605000,18800,2877050000,73700,192388735,20971877,171416858,0.0,2511.0,4288390.0,1872.0,3953211.0,38750.0,38900.0,38950.0,0.0,0.00516129,39300.0,38750.0,2380482.0,2045303.0,335179.0,1707.8414974113898,2111.7580128205127
2024-02-21,41650,36250,38950,38800,39000,39000,50,0.0012837,39700,38700,39129.01553486008,2313764,90535307500,0,0,2313764,90535307500,38200,1483685000,4166700000,106800,2683015000,68600,0,0,0,0,4166700000,106800,2683015000,68600,192388735,21189877,171198858,0.0,2827.0,4705416.0,2195.0,5112477.0,38950.0,38800.0,39000.0,0.0,0.0012837,39700.0,38700.0,2391652.0,2798713.0,-407061.0,1664.455606650159,2329.1466970387246
2024-02-22,41700,36300,39000,38900,39000,39000,0,0.0,39250,38900,39048.33488739062,1394200,54441188500,0,0,1394200,54441188500,131564,5133766000,5744640000,147200,610874000,15636,0,0,0,0,5744640000,147200,610874000,15636,192388735,21364277,171024458,0.0,1755.0,2899293.0,1741.0,3773549.0,39000.0,38900.0,39000.0,0.0,0.0,39250.0,38900.0,1505093.0,2379349.0,-874256.0,1652.0188034188034,2167.4606547960943
